unit_type	unit_id	label	grade	winning_sources	winning_records	n_true	n_false	total_records	unique_sources_all	unique_uid_count	unique_roi_count
UID	Q7L3B6	POSITIVE	4S-8R	4	8	8	27	35	7	1	5
UID	Q7L3S4	POSITIVE	3S-3R	3	3	3	57	60	5	1	4
UID	Q7L3T8	POSITIVE	1S-5R	1	5	5	63	68	6	1	9
UID	Q7L3V2	POSITIVE	1S-1R	1	1	1	41	42	3	1	3
UID	Q7L4I2	NEGATIVE	9S-20R	9	20	0	20	20	9	1	1
UID	Q7L4P6	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7L523	POSITIVE	2S-2R	2	2	2	108	110	5	1	4
UID	Q7L576	POSITIVE	4S-16R	4	16	16	141	157	8	1	12
UID	Q7L590	POSITIVE	1S-2R	1	2	2	78	80	3	1	4
UID	Q7L591	NEGATIVE	2S-6R	2	6	0	6	6	2	1	4
UID	Q7L592	NEGATIVE	1S-24R	1	24	0	24	24	1	1	1
UID	Q7L5D6	POSITIVE	3S-4R	3	4	4	20	24	9	1	3
UID	Q7L5L3	POSITIVE	1S-4R	1	4	4	5	9	4	1	3
UID	Q7L5N1	POSITIVE	4S-4R	4	4	4	64	68	12	1	5
UID	Q7L5N7	POSITIVE	3S-8R	3	8	8	36	44	6	1	4
UID	Q7L5Y1	POSITIVE	5S-9R	5	9	9	63	72	10	1	5
UID	Q7L5Y6	NEGATIVE	1S-5R	1	5	0	5	5	1	1	1
UID	Q7L5Y9	POSITIVE	3S-13R	3	13	13	162	175	10	1	10
UID	Q7L622	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q7L775	POSITIVE	2S-3R	2	3	3	12	15	5	1	5
UID	Q7L7V1	POSITIVE	1S-1R	1	1	1	27	28	4	1	11
UID	Q7L7X3	NEGATIVE	7S-13R	7	13	0	13	13	7	1	2
UID	Q7L804	NEGATIVE	2S-7R	2	7	0	7	7	2	1	2
UID	Q7L8J4	NEGATIVE	4S-31R	4	31	0	31	31	4	1	2
UID	Q7L8L6	POSITIVE	4S-13R	4	13	13	147	160	11	1	9
UID	Q7L8W6	POSITIVE	6S-8R	6	8	8	30	38	10	1	2
UID	Q7L945	POSITIVE	5S-16R	5	16	16	24	40	6	1	7
UID	Q7L9B9	NEGATIVE	3S-3R	3	3	0	3	3	3	1	2
UID	Q7LBC6	POSITIVE	7S-40R	7	40	40	406	446	11	1	23
UID	Q7LBR1	NEGATIVE	2S-5R	2	5	0	5	5	2	1	1
UID	Q7LDG7	NEGATIVE	4S-39R	4	39	0	39	39	4	1	8
UID	Q7LFL8	NEGATIVE	1S-7R	1	7	0	7	7	1	1	1
UID	Q7LFX5	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7LG56	NEGATIVE	3S-4R	3	4	0	4	4	3	1	1
UID	Q7LG56-6	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q7LGA3	NEGATIVE	4S-10R	4	10	0	10	10	4	1	3
UID	Q7RTN6	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q7RTP0	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q7RTP6	POSITIVE	1S-8R	1	8	8	92	100	7	1	11
UID	Q7RTR2	POSITIVE	1S-3R	1	3	3	41	44	2	1	9
UID	Q7RTS9	POSITIVE	1S-59R	1	59	59	6	65	3	1	2
UID	Q7RTX9	POSITIVE	1S-2R	1	2	2	1	3	2	1	2
UID	Q7Z2D5	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z2E3	POSITIVE	1S-1R	1	1	1	61	62	7	1	1
UID	Q7Z2K6	POSITIVE	1S-1R	1	1	1	59	60	9	1	1
UID	Q7Z2K8	POSITIVE	1S-17R	1	17	17	172	189	8	1	9
UID	Q7Z2T5	POSITIVE	5S-24R	5	24	24	243	267	10	1	18
UID	Q7Z2W4	POSITIVE	7S-36R	7	36	36	607	643	11	1	26
UID	Q7Z2W9	NEGATIVE	6S-18R	6	18	0	18	18	6	1	2
UID	Q7Z2Z1	POSITIVE	2S-7R	2	7	7	92	99	4	1	7
UID	Q7Z2Z2	POSITIVE	4S-5R	4	5	5	189	194	11	1	16
UID	Q7Z309	POSITIVE	2S-4R	2	4	4	5	9	5	1	2
UID	Q7Z309-3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	Q7Z340	NEGATIVE	1S-4R	1	4	0	4	4	1	1	4
UID	Q7Z392	POSITIVE	1S-5R	1	5	5	80	85	5	1	10
UID	Q7Z3B3	POSITIVE	2S-2R	2	2	2	10	12	5	1	5
UID	Q7Z3B4	POSITIVE	6S-14R	6	14	14	76	90	12	1	2
UID	Q7Z3C6	POSITIVE	6S-9R	6	9	9	152	161	11	1	7
UID	Q7Z3D4	NEGATIVE	2S-5R	2	5	0	5	5	2	1	3
UID	Q7Z3D6	POSITIVE	1S-1R	1	1	1	30	31	3	1	4
UID	Q7Z3D6-2	NEGATIVE	1S-11R	1	11	0	11	11	1	1	8
UID	Q7Z3E2	POSITIVE	3S-8R	3	8	8	33	41	7	1	7
UID	Q7Z3E5	POSITIVE	1S-1R	1	1	1	22	23	3	1	3
UID	Q7Z3F1	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	Q7Z3J2	POSITIVE	3S-7R	3	7	7	257	264	5	1	14
UID	Q7Z3K3	POSITIVE	4S-7R	4	7	7	246	253	9	1	18
UID	Q7Z3K6	NEGATIVE	3S-9R	3	9	0	9	9	3	1	3
UID	Q7Z3K6-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	Q7Z3Q1-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	Q7Z3T8	POSITIVE	4S-39R	4	39	39	174	213	8	1	26
UID	Q7Z3U7	POSITIVE	2S-28R	2	28	28	541	569	7	1	15
UID	Q7Z3V4	POSITIVE	2S-2R	2	2	2	139	141	4	1	5
UID	Q7Z3V5	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q7Z401	POSITIVE	5S-15R	5	15	15	186	201	10	1	10
UID	Q7Z401-2	POSITIVE	1S-1R	1	1	1	2	3	1	1	3
UID	Q7Z402	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z403	POSITIVE	1S-1R	1	1	1	4	5	2	1	3
UID	Q7Z406	POSITIVE	1S-2R	1	2	2	65	67	4	1	6
UID	Q7Z406-2	POSITIVE	1S-2R	1	2	2	13	15	1	1	6
UID	Q7Z412	POSITIVE	1S-1R	1	1	1	3	4	2	1	2
UID	Q7Z417	POSITIVE	2S-2R	2	2	2	38	40	10	1	1
UID	Q7Z434	POSITIVE	3S-8R	3	8	8	218	226	11	1	7
UID	Q7Z460	POSITIVE	3S-4R	3	4	4	180	184	6	1	10
UID	Q7Z478	POSITIVE	3S-3R	3	3	3	66	69	7	1	12
UID	Q7Z494	POSITIVE	1S-1R	1	1	1	9	10	1	1	8
UID	Q7Z4F1	NEGATIVE	2S-9R	2	9	0	9	9	2	1	2
UID	Q7Z4G1	POSITIVE	2S-3R	2	3	3	64	67	10	1	2
UID	Q7Z4G1-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q7Z4G4	NEGATIVE	4S-6R	4	6	0	6	6	4	1	2
UID	Q7Z4H3	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q7Z4H7	POSITIVE	4S-24R	4	24	24	202	226	9	1	16
UID	Q7Z4H8	POSITIVE	1S-1R	1	1	1	32	33	3	1	5
UID	Q7Z4I7-2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	4
UID	Q7Z4K8	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q7Z4L5	POSITIVE	1S-1R	1	1	1	64	65	2	1	6
UID	Q7Z4L9	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z4Q2	POSITIVE	4S-28R	4	28	28	434	462	10	1	16
UID	Q7Z4S6	POSITIVE	3S-5R	3	5	5	85	90	6	1	9
UID	Q7Z4S6-4	POSITIVE	1S-3R	1	3	3	22	25	1	1	11
UID	Q7Z4V5-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q7Z4W1	POSITIVE	3S-3R	3	3	3	164	167	13	1	5
UID	Q7Z569	POSITIVE	2S-7R	2	7	7	115	122	8	1	13
UID	Q7Z589	POSITIVE	3S-10R	3	10	10	27	37	7	1	4
UID	Q7Z591	POSITIVE	1S-2R	1	2	2	18	20	2	1	7
UID	Q7Z5G4	NEGATIVE	2S-53R	2	53	0	53	53	2	1	1
UID	Q7Z5H3	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q7Z5J1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z5J4	POSITIVE	3S-38R	3	38	38	372	410	7	1	32
UID	Q7Z5K2-3	POSITIVE	5S-34R	5	34	34	364	398	11	1	23
UID	Q7Z5L2	POSITIVE	3S-3R	3	3	3	45	48	7	1	8
UID	Q7Z5L9	NEGATIVE	10S-144R	10	144	0	144	144	10	1	11
UID	Q7Z5M5	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z5R6	NEGATIVE	2S-29R	2	29	0	29	29	2	1	8
UID	Q7Z5U6	NEGATIVE	3S-3R	3	3	0	3	3	3	1	2
UID	Q7Z5Y7	POSITIVE	3S-7R	3	7	7	37	44	4	1	3
UID	Q7Z614	POSITIVE	1S-1R	1	1	1	11	12	2	1	4
UID	Q7Z624	POSITIVE	2S-13R	2	13	13	127	140	7	1	5
UID	Q7Z628	POSITIVE	1S-1R	1	1	1	30	31	4	1	6
UID	Q7Z695	POSITIVE	1S-3R	1	3	3	33	36	2	1	4
UID	Q7Z698	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q7Z699	POSITIVE	1S-1R	1	1	1	1	2	1	1	2
UID	Q7Z6A9	NEGATIVE	2S-5R	2	5	0	5	5	2	1	2
UID	Q7Z6B0	POSITIVE	2S-4R	2	4	4	28	32	5	1	3
UID	Q7Z6B7	NEGATIVE	2S-6R	2	6	0	6	6	2	1	3
UID	Q7Z6E9	POSITIVE	2S-2R	2	2	2	89	91	8	1	6
UID	Q7Z6G8	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	Q7Z6I6	POSITIVE	1S-8R	1	8	8	74	82	4	1	17
UID	Q7Z6I8	POSITIVE	1S-1R	1	1	1	53	54	4	1	4
UID	Q7Z6J0	POSITIVE	4S-5R	4	5	5	50	55	6	1	7
UID	Q7Z6J4	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q7Z6J6	POSITIVE	2S-4R	2	4	4	19	23	2	1	6
UID	Q7Z6J8	POSITIVE	1S-2R	1	2	2	68	70	4	1	5
UID	Q7Z6J9	POSITIVE	5S-9R	5	9	9	58	67	11	1	7
UID	Q7Z6K3	POSITIVE	1S-1R	1	1	1	28	29	6	1	3
UID	Q7Z6K5-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	3
UID	Q7Z6L1	NEGATIVE	3S-13R	3	13	0	13	13	3	1	6
UID	Q7Z6L1-4	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z6M1	POSITIVE	1S-2R	1	2	2	105	107	9	1	7
UID	Q7Z6M2	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q7Z6M3	POSITIVE	1S-2R	1	2	2	2	4	2	1	2
UID	Q7Z6M4	POSITIVE	5S-17R	5	17	17	126	143	8	1	7
UID	Q7Z6V5	NEGATIVE	5S-31R	5	31	0	31	31	5	1	4
UID	Q7Z736	NEGATIVE	2S-41R	2	41	0	41	41	2	1	3
UID	Q7Z739	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q7Z7A3	POSITIVE	4S-19R	4	19	19	236	255	9	1	14
UID	Q7Z7A4	NEGATIVE	8S-79R	8	79	0	79	79	8	1	5
UID	Q7Z7B1	NEGATIVE	1S-30R	1	30	0	30	30	1	1	1
UID	Q7Z7C8	POSITIVE	1S-1R	1	1	1	69	70	5	1	1
UID	Q7Z7C8-4	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z7E8	POSITIVE	1S-2R	1	2	2	73	75	6	1	6
UID	Q7Z7F0	POSITIVE	1S-1R	1	1	1	30	31	5	1	2
UID	Q7Z7H8	POSITIVE	3S-5R	3	5	5	48	53	9	1	4
UID	Q7Z7H8-2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q7Z7K0	POSITIVE	2S-2R	2	2	2	11	13	3	1	3
UID	Q7Z7K2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q7Z7K6	POSITIVE	1S-1R	1	1	1	52	53	8	1	6
UID	Q7Z7L1	POSITIVE	3S-10R	3	10	10	66	76	4	1	12
UID	Q7Z7L7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86SE5	NEGATIVE	3S-3R	3	3	0	3	3	3	1	1
UID	Q86SE9	NEGATIVE	4S-38R	4	38	0	38	38	4	1	6
UID	Q86SF2	NEGATIVE	3S-8R	3	8	0	8	8	3	1	3
UID	Q86SK9	POSITIVE	1S-1R	1	1	1	68	69	6	1	1
UID	Q86SP6	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	Q86SQ0	POSITIVE	1S-1R	1	1	1	7	8	3	1	3
UID	Q86SQ4	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86SQ7	POSITIVE	1S-1R	1	1	1	83	84	3	1	5
UID	Q86SX3	POSITIVE	2S-8R	2	8	8	111	119	5	1	9
UID	Q86SX6	POSITIVE	1S-2R	1	2	2	66	68	10	1	2
UID	Q86SZ2	NEGATIVE	5S-18R	5	18	0	18	18	5	1	3
UID	Q86T03	NEGATIVE	3S-12R	3	12	0	12	12	3	1	7
UID	Q86T03-2	NEGATIVE	1S-12R	1	12	0	12	12	1	1	6
UID	Q86T24	POSITIVE	2S-4R	2	4	4	79	83	4	1	2
UID	Q86T82	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q86T90	NEGATIVE	2S-4R	2	4	0	4	4	2	1	2
UID	Q86TA1	POSITIVE	1S-1R	1	1	1	49	50	2	1	4
UID	Q86TB9	POSITIVE	1S-1R	1	1	1	88	89	5	1	2
UID	Q86TG7	POSITIVE	2S-2R	2	2	2	16	18	5	1	4
UID	Q86TH1	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	Q86TI0	POSITIVE	2S-2R	2	2	2	64	66	8	1	11
UID	Q86TI2	POSITIVE	2S-3R	2	3	3	32	35	5	1	5
UID	Q86TJ2	POSITIVE	1S-1R	1	1	1	16	17	3	1	6
UID	Q86TL0	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86TM3	POSITIVE	1S-1R	1	1	1	3	4	1	1	1
UID	Q86TM6	POSITIVE	1S-5R	1	5	5	11	16	5	1	3
UID	Q86TN4	POSITIVE	3S-3R	3	3	3	13	16	6	1	3
UID	Q86TN4-4	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86TP1	NEGATIVE	4S-31R	4	31	0	31	31	4	1	4
UID	Q86TU7	POSITIVE	1S-8R	1	8	8	15	23	4	1	4
UID	Q86TV6	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q86TV6-2	POSITIVE	1S-1R	1	1	1	7	8	1	1	4
UID	Q86TW2	POSITIVE	1S-1R	1	1	1	36	37	3	1	2
UID	Q86U06	NEGATIVE	2S-4R	2	4	0	4	4	2	1	2
UID	Q86U28	POSITIVE	2S-8R	2	8	8	84	92	9	1	4
UID	Q86U38	POSITIVE	3S-5R	3	5	5	172	177	8	1	7
UID	Q86U42	POSITIVE	1S-1R	1	1	1	71	72	5	1	2
UID	Q86U44	POSITIVE	6S-7R	6	7	7	83	90	10	1	11
UID	Q86U70	NEGATIVE	5S-16R	5	16	0	16	16	5	1	3
UID	Q86U86	POSITIVE	5S-12R	5	12	12	286	298	9	1	18
UID	Q86U90	POSITIVE	2S-3R	2	3	3	110	113	10	1	4
UID	Q86UA1	NEGATIVE	4S-14R	4	14	0	14	14	4	1	5
UID	Q86UA6	NEGATIVE	5S-11R	5	11	0	11	11	5	1	2
UID	Q86UB9	POSITIVE	1S-6R	1	6	6	67	73	3	1	4
UID	Q86UD0	POSITIVE	3S-4R	3	4	4	55	59	5	1	6
UID	Q86UD4	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86UE8	POSITIVE	2S-4R	2	4	4	96	100	7	1	7
UID	Q86UK7	POSITIVE	1S-7R	1	7	7	133	140	4	1	20
UID	Q86UL3	POSITIVE	3S-12R	3	12	12	6	18	4	1	4
UID	Q86UN2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86UP2	POSITIVE	5S-7R	5	7	7	61	68	11	1	5
UID	Q86UR1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86US8	POSITIVE	1S-1R	1	1	1	78	79	4	1	8
UID	Q86UT6	POSITIVE	3S-12R	3	12	12	168	180	4	1	12
UID	Q86UT8	POSITIVE	1S-1R	1	1	1	24	25	3	1	1
UID	Q86UU0	NEGATIVE	4S-7R	4	7	0	7	7	4	1	2
UID	Q86UU1	POSITIVE	1S-1R	1	1	1	4	5	2	1	4
UID	Q86UV5	POSITIVE	6S-18R	6	18	18	324	342	10	1	27
UID	Q86UW6	POSITIVE	2S-6R	2	6	6	47	53	6	1	10
UID	Q86UW7	NEGATIVE	3S-7R	3	7	0	7	7	3	1	2
UID	Q86UW9	NEGATIVE	3S-5R	3	5	0	5	5	3	1	5
UID	Q86UX6	POSITIVE	1S-2R	1	2	2	13	15	4	1	3
UID	Q86UX7	NEGATIVE	5S-42R	5	42	0	42	42	5	1	7
UID	Q86UY6	POSITIVE	2S-9R	2	9	9	65	74	7	1	5
UID	Q86UY8	POSITIVE	2S-4R	2	4	4	49	53	6	1	1
UID	Q86UZ6	POSITIVE	1S-8R	1	8	8	0	8	1	1	1
UID	Q86V15	NEGATIVE	3S-11R	3	11	0	11	11	3	1	1
UID	Q86V20	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86V21	POSITIVE	3S-6R	3	6	6	49	55	6	1	5
UID	Q86V24	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86V42-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	Q86V48	POSITIVE	5S-16R	5	16	16	86	102	9	1	9
UID	Q86V59	POSITIVE	1S-1R	1	1	1	18	19	2	1	2
UID	Q86V85	POSITIVE	1S-1R	1	1	1	46	47	1	1	1
UID	Q86V87	POSITIVE	1S-1R	1	1	1	13	14	3	1	3
UID	Q86V97	POSITIVE	2S-4R	2	4	4	22	26	4	1	6
UID	Q86VB7	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q86VE9	NEGATIVE	1S-4R	1	4	0	4	4	1	1	4
UID	Q86VH5	NEGATIVE	1S-6R	1	6	0	6	6	1	1	1
UID	Q86VI3	POSITIVE	2S-18R	2	18	18	154	172	3	1	9
UID	Q86VM9	POSITIVE	1S-1R	1	1	1	9	10	2	1	4
UID	Q86VN1	NEGATIVE	3S-13R	3	13	0	13	13	3	1	4
UID	Q86VP1	POSITIVE	3S-16R	3	16	16	105	121	6	1	7
UID	Q86VP3	NEGATIVE	5S-8R	5	8	0	8	8	5	1	4
UID	Q86VP3-2	NEGATIVE	1S-10R	1	10	0	10	10	1	1	5
UID	Q86VP6	POSITIVE	6S-20R	6	20	20	664	684	13	1	24
UID	Q86VQ1	POSITIVE	4S-10R	4	10	10	204	214	8	1	8
UID	Q86VQ6	NEGATIVE	3S-110R	3	110	0	110	110	3	1	5
UID	Q86VR2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86VR8	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86VS8	NEGATIVE	3S-6R	3	6	0	6	6	3	1	3
UID	Q86VU5	POSITIVE	1S-17R	1	17	17	75	92	6	1	6
UID	Q86VW0	NEGATIVE	4S-18R	4	18	0	18	18	4	1	3
UID	Q86VW1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86VW2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q86VX2	NEGATIVE	3S-18R	3	18	0	18	18	3	1	2
UID	Q86VY4	POSITIVE	1S-1R	1	1	1	14	15	3	1	4
UID	Q86VY9	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q86VZ1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86VZ4	POSITIVE	1S-4R	1	4	4	8	12	1	1	1
UID	Q86W11	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q86W24	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86W33	POSITIVE	2S-2R	2	2	2	4	6	3	1	2
UID	Q86W34	NEGATIVE	4S-11R	4	11	0	11	11	4	1	4
UID	Q86W42	POSITIVE	5S-18R	5	18	18	165	183	12	1	7
UID	Q86W50	POSITIVE	6S-12R	6	12	12	357	369	11	1	12
UID	Q86W54	POSITIVE	1S-1R	1	1	1	4	5	2	1	1
UID	Q86W56	POSITIVE	4S-10R	4	10	10	204	214	10	1	17
UID	Q86W74	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86W92	POSITIVE	2S-3R	2	3	3	38	41	4	1	7
UID	Q86WA6	NEGATIVE	5S-46R	5	46	0	46	46	5	1	2
UID	Q86WA8	POSITIVE	1S-2R	1	2	2	53	55	4	1	4
UID	Q86WA9	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q86WB0	POSITIVE	5S-11R	5	11	11	273	284	11	1	14
UID	Q86WG5	NEGATIVE	2S-4R	2	4	0	4	4	2	1	2
UID	Q86WH2	NEGATIVE	2S-4R	2	4	0	4	4	2	1	3
UID	Q86WI3	POSITIVE	1S-7R	1	7	7	56	63	2	1	14
UID	Q86WJ1	POSITIVE	2S-6R	2	6	6	136	142	7	1	6
UID	Q86WN1	POSITIVE	2S-3R	2	3	3	16	19	5	1	4
UID	Q86WP2	POSITIVE	1S-1R	1	1	1	3	4	3	1	2
UID	Q86WQ0	POSITIVE	1S-5R	1	5	5	38	43	7	1	3
UID	Q86WR0	POSITIVE	1S-1R	1	1	1	96	97	10	1	2
UID	Q86WR7	POSITIVE	2S-2R	2	2	2	3	5	3	1	2
UID	Q86WS4	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86WS5	POSITIVE	1S-1R	1	1	1	1	2	2	1	1
UID	Q86WT1	NEGATIVE	2S-9R	2	9	0	9	9	2	1	4
UID	Q86WU2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86WV1	NEGATIVE	2S-8R	2	8	0	8	8	2	1	2
UID	Q86WV5	POSITIVE	1S-1R	1	1	1	2	3	2	1	2
UID	Q86WV6	POSITIVE	2S-5R	2	5	5	29	34	5	1	6
UID	Q86WW8	POSITIVE	1S-6R	1	6	6	29	35	2	1	5
UID	Q86WX3	NEGATIVE	3S-61R	3	61	0	61	61	3	1	1
UID	Q86WZ6	NEGATIVE	2S-6R	2	6	0	6	6	2	1	6
UID	Q86X02	NEGATIVE	3S-61R	3	61	0	61	61	3	1	3
UID	Q86X10	POSITIVE	4S-17R	4	17	17	146	163	9	1	12
UID	Q86X27	NEGATIVE	3S-8R	3	8	0	8	8	3	1	4
UID	Q86X29	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86X40	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86X52	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86X55	POSITIVE	1S-2R	1	2	2	55	57	7	1	5
UID	Q86X76	POSITIVE	5S-33R	5	33	33	81	114	9	1	11
UID	Q86X76-3	POSITIVE	1S-9R	1	9	9	2	11	1	1	5
UID	Q86X83	POSITIVE	1S-1R	1	1	1	4	5	3	1	1
UID	Q86X95	POSITIVE	1S-1R	1	1	1	12	13	6	1	2
UID	Q86XA9	POSITIVE	1S-12R	1	12	12	316	328	4	1	17
UID	Q86XE0	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	Q86XF0	NEGATIVE	1S-7R	1	7	0	7	7	1	1	1
UID	Q86XF7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86XI2	POSITIVE	5S-12R	5	12	12	399	411	7	1	14
UID	Q86XI2-2	NEGATIVE	1S-35R	1	35	0	35	35	1	1	15
UID	Q86XI6	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86XI8	POSITIVE	1S-2R	1	2	2	31	33	4	1	5
UID	Q86XJ1	NEGATIVE	1S-4R	1	4	0	4	4	1	1	3
UID	Q86XK2	POSITIVE	3S-4R	3	4	4	104	108	4	1	3
UID	Q86XK2-5	POSITIVE	1S-1R	1	1	1	7	8	1	1	4
UID	Q86XK3	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86XK3-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	Q86XL3	POSITIVE	5S-15R	5	15	15	325	340	10	1	14
UID	Q86XN6	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q86XN7	POSITIVE	2S-3R	2	3	3	47	50	6	1	3
UID	Q86XN8	NEGATIVE	3S-8R	3	8	0	8	8	3	1	3
UID	Q86XN8-3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	Q86XP1	POSITIVE	1S-1R	1	1	1	78	79	6	1	8
UID	Q86XP1-2	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q86XP3	POSITIVE	3S-4R	3	4	4	46	50	9	1	5
UID	Q86XR2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86XR7-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86XR8	POSITIVE	2S-4R	2	4	4	13	17	2	1	3
UID	Q86XS8	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q86XT9	POSITIVE	2S-2R	2	2	2	17	19	2	1	1
UID	Q86XZ4	POSITIVE	2S-3R	2	3	3	36	39	5	1	6
UID	Q86Y01	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86Y07	NEGATIVE	4S-26R	4	26	0	26	26	4	1	3
UID	Q86Y13	POSITIVE	1S-16R	1	16	16	26	42	3	1	6
UID	Q86Y34	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q86Y37	POSITIVE	3S-7R	3	7	7	83	90	8	1	5
UID	Q86Y38	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q86Y39	NEGATIVE	1S-40R	1	40	0	40	40	1	1	1
UID	Q86Y39-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86Y56	POSITIVE	6S-29R	6	29	29	469	498	11	1	14
UID	Q86Y79	POSITIVE	3S-3R	3	3	3	60	63	6	1	5
UID	Q86Y82	NEGATIVE	4S-8R	4	8	0	8	8	4	1	1
UID	Q86Y91	POSITIVE	1S-19R	1	19	19	231	250	1	1	8
UID	Q86Y97	POSITIVE	2S-3R	2	3	3	50	53	4	1	10
UID	Q86YB7	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q86YB8	POSITIVE	1S-6R	1	6	6	11	17	3	1	5
UID	Q86YC2	POSITIVE	1S-1R	1	1	1	12	13	2	1	4
UID	Q86YD1	POSITIVE	1S-2R	1	2	2	11	13	1	1	2
UID	Q86YE8	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
